,x points,y points,x centre line, y centre line
0,3.113904270174456e-15,-8.697922194202647e-17,0.0,0.0
1,0.0038803862522561235,-0.4296139409843563,0.022932417765478382,0.22093857058807614
2,0.024107566917765298,-0.8550210273473623,0.056544380975976055,0.22731908221264172
3,0.06072804406146408,-1.2771405895217975,0.10743558815592032,0.2347464230289588
4,0.11378831974828449,-1.6968919579404917,0.17594010685650124,0.24170758601071546
5,0.1833348960431676,-2.1151944630361754,0.2623920046289239,0.24668956413168644
6,0.26941427501104165,-2.5329674352417024,0.36712534902437316,0.24817935036559716
7,0.3720729839625472,-2.9511301498586047,0.49047422021691855,0.24466396525179662
8,0.49197524201877174,-3.3692529754502822,0.5504253492450328,0.03560255245597018
9,0.6320056115699462,-3.7820575259969385,0.7030967290614017,0.028902607425377955
10,0.7955473652907443,-4.18317633893333,0.8784712958053117,0.021128547438162247
11,0.9859837758557611,-4.5662419516943835,1.0785515023327885,0.014410761966973901
12,1.2066981159396715,-4.924886901714846,1.3053398014999134,0.010879640484611812
13,1.461071621061334,-5.2527463869323885,1.5608376275848168,0.012664242212311251
14,1.7506719412002891,-5.545824127883027,1.8460245096351953,0.020855605458599033
15,2.071920904535226,-5.8068442312978625,2.158346826261011,0.03440447639010795
16,2.4203339134778776,-6.039714585905692,2.664911538574325,0.1777542765440798
17,2.7914263704399893,-6.248343080435349,3.02862754756864,0.19101321262818421
18,3.180713677833305,-6.43663760361562,3.4077743712598334,0.20745768315368004
19,3.583711238069568,-6.608506044175312,3.7988644146685933,0.22605730802115845
20,3.995934453560505,-6.767856290843246,4.198410082815601,0.24578170713119835
21,4.412898726717874,-6.91859623234822,4.602923780721585,0.2656005003844521
22,4.830119459953408,-7.064633757419031,5.0089179134071795,0.284483307681475
23,5.243358022252174,-7.209670244306512,5.413051340255464,0.30149144230721614
24,5.651483249351514,-7.354798080797059,5.8141249995890005,0.31670089368367227
25,6.055493260618306,-7.499321934605356,6.212621100294287,0.33077775987302466
26,6.4564276990733545,-7.642511610702252,6.609071744707197,0.34439122006863776
27,6.855326207737437,-7.783636914058699,7.004009035163507,0.35821045346385394
28,7.253228429631329,-7.921967649645551,7.397965073999063,0.3729046392520634
29,7.651174007775826,-8.056773622433724,7.791471963549703,0.38914295662661935
30,8.050202585191705,-8.187324637394129,8.378691094285555,0.4917116339599594
31,8.45135380489976,-8.312890499497657,8.772462007339946,0.5137397473107181
32,8.855523503484406,-8.43294783581558,9.167320455724164,0.5395202004565218
33,9.262429112632416,-8.548668052750285,9.563137436107048,0.5687713718750246
34,9.671211016731178,-8.662052464860523,9.95949542150771,0.6007966859656197
35,10.08100565006551,-8.775108067733846,10.35597490989402,0.6348967266133747
36,10.490949446920203,-8.889841856957881,10.752156399233794,0.6703720777032596
37,10.90017884158007,-9.00826082812021,11.147637962141122,0.706415140533199
38,11.30783026832991,-9.132371976808416,11.542148038896745,0.7414158244905422
39,11.71304016145454,-9.26418229861006,11.935473689329285,0.7734032001581608
40,12.114944955238748,-9.405698789112794,12.32740225383566,0.8004046110512102
41,12.51268108396737,-9.55892844390415,12.717721072812726,0.8204474006848845
42,12.905640215363103,-9.725170240941157,13.10634510337636,0.8319129213896378
43,13.294697346815392,-9.901608401256617,13.688120222611074,0.9227764514960155
44,13.681261956109978,-10.083944497109416,14.076942862410181,0.9141662772284437
45,14.066744233821119,-10.267878123482923,14.466794539688552,0.8988095051302951
46,14.452554370523032,-10.449108875360624,14.858599472987805,0.8778871790188256
47,14.840102556789954,-10.623336347725937,15.253281880849563,0.8525803427112901
48,15.230798983196125,-10.78626013556225,15.651756923581939,0.8241099022983065
49,15.626053840315796,-10.933579833852994,16.054714100463826,0.7946898230156333
50,16.027263950274985,-11.061036649701572,16.25531915544342,0.7309614150913437
51,16.434957198604298,-11.167076538983506,16.666447125244286,0.7145306688017481
52,16.848274718321765,-11.254462017810358,17.082076434251587,0.7009263939718052
53,17.266233563374197,-11.326341824622645,17.501453215636925,0.6897240591247086
54,17.68785078770838,-11.3858646978609,17.923823602571918,0.6804991327836505
