,x points,y points,x centre line, y centre line
0,0.2518509459001872,-0.002197869907848478,0.1259254729500936,-0.001098934953924239
1,0.17839450723836425,-0.43737323320586274,0.08919725361918043,-0.2186866166029379
2,0.10672922355289038,-0.8771429828055056,0.05336461177644432,-0.43857149140275936
3,0.04470253424815592,-1.3173428268657652,0.022351267124077142,-0.6586714134328826
4,0.00016187872854666122,-1.7538084735455899,8.093936427245544e-05,-0.8769042367728015
5,-0.019045303601545074,-2.1823756310039286,-0.009522651800772596,-1.091187815501971
6,-0.005071573337735027,-2.5988800073997176,-0.0025357866688692637,-1.299440003699872
7,0.04993050892437045,-2.999157310891943,0.02496525446218429,-1.4995786554459847
8,0.1538083825891572,-3.379043249639542,0.07690419129457854,-1.6895216248197777
9,0.3139549397283265,-3.734595582574917,0.19165667169474873,-1.6536474535274548
10,0.5288561114478665,-4.066223205309298,0.4465632143365127,-0.9972568010942795
11,0.7888742343765835,-4.378303468017719,0.6827368293145615,-0.7537172494681373
12,1.0840741874719813,-4.675359031827967,0.972089786460955,-0.5077664063484536
13,1.4045208496915738,-4.9619125578677155,1.3084219284766652,-0.2657094989663684
14,1.7402790999928692,-5.242486707264767,1.6847071239235787,-0.034273672169878214
15,2.0814138173333707,-5.521604141146898,1.9709456866018087,0.005529456332674928
16,2.417989880670593,-5.803787520641804,2.3922258571830244,0.20737111293707433
17,2.7404803118242103,-6.093348866673333,2.6902773649352563,0.22504548725854875
18,3.046713046943342,-6.390804370816697,2.9867304113301465,0.23202072958424447
19,3.3408927486896483,-6.693379232453435,3.2834288329906,0.22913127590411764
20,3.6274353350910284,-6.998189623275193,3.582232417403758,0.21766827821695806
21,3.9107567241754158,-7.302351714973498,3.884849564872435,0.19960186279727393
22,4.195272833970723,-7.602981679239928,4.192974089268877,0.17696757632614685
23,4.48539958250487,-7.897195687766076,4.508299804465263,0.15180096548458052
24,4.785504359233279,-8.18213942459697,4.658352192829467,0.009329097069133228
25,5.097715540167129,-8.456320216060082,4.988601850514515,-0.010967574954669275
26,5.4210308258825215,-8.720149289531694,5.327771141737405,-0.030641425169638265
27,5.754214750453336,-8.974179671165158,5.674728188393347,-0.04937533412561769
28,6.096031847953457,-9.218964387113843,6.028341112377556,-0.06685218237245158
29,6.445246652456772,-9.455056463531086,6.387478035585205,-0.08275485045999663
30,6.800623698037171,-9.683008926570277,6.751007079911522,-0.09676621893811009
31,7.16092751876853,-9.903374802384745,7.117796367251708,-0.10856916835664893
32,7.524922648724733,-10.116707117127891,7.486714106769029,-0.1178466828686594
33,7.891391789312952,-10.323562313290171,7.856776752195127,-0.12444866432910312
34,8.259654160171069,-10.524597724731882,8.227690439155818,-0.12877576646869343
35,8.629641101459585,-10.720585793569782,8.5995468322712,-0.13138054111881503
36,9.00131732355285,-10.91230523713436,8.972454281268242,-0.13281867771775113
37,9.374647536825245,-11.100534772756045,9.346521135873962,-0.13364586570368042
38,9.749596451651097,-11.286053117765379,9.721855745815352,-0.13441779451488622
39,10.12612877840477,-11.469638989492793,10.098566460819363,-0.13569015358962538
40,10.504209227460622,-11.652071105268778,10.476761630613007,-0.13801863236612888
41,10.883878166331753,-11.83363140201993,10.856587433492644,-0.14171053008068643
42,11.265613139885366,-12.011731219844926,11.238408636431696,-0.1456378475556717
43,11.650048369471735,-12.18275312868489,11.622640364367559,-0.14813143617681898
44,12.037818277015,-12.343078381471585,12.009585500996797,-0.14741402924647748
45,12.42955728443932,-12.489088231136675,12.399518739135273,-0.1416813942578845
46,12.825899813668851,-12.617163930611945,12.792714771598778,-0.12912929870434225
47,13.227370041977826,-12.72423465617523,13.189393168878135,-0.1082274717521421
48,13.633678852663428,-12.811271710028214,13.589366854475665,-0.07946670552951918
49,14.044173187706695,-12.881055207262017,13.992266781235546,-0.04424219860943983
50,14.458198284765663,-12.936373733568114,14.397723049840529,-0.003953384865033063
51,14.875099381498373,-12.980015874637893,14.805365760973343,0.04000030183063788
52,15.294221715562868,-13.014770216162841,15.214825015316709,0.08621942760440496
53,15.714910524617164,-13.043425343834395,15.625730913553372,0.13330455858319162
54,16.13651104631932,-13.06876984334398,16.037713556366022,0.17985626089386963
55,16.558368518327356,-13.093592300383053,16.450403044437394,0.22447510066332302
56,16.979828178299325,-13.120681300643044,17.066226258008328,0.31851901365591934
57,17.40023526499583,-13.1528254248581,17.47968964395191,0.353228608233917
58,17.819096274651216,-13.192088233688159,17.892808298237945,0.3825460505003261
59,18.236526376175775,-13.237796671011235,18.305604462896994,0.4069395899192534
60,18.65278432419163,-13.28863211358179,18.718172172815564,0.4272002595166786
61,19.068128873320923,-13.34327593815419,19.130605462880126,0.4441190923185817
62,19.482818778185795,-13.400409521482837,19.5429983679772,0.4584871213509552
63,19.89711279340839,-13.45871424032211,19.95544492299325,0.47109537963975356
64,20.31126967361083,-13.516871471426457,20.368039162814757,0.48273490021093
65,20.72554817341528,-13.573562591550212,20.780875122328244,0.49419671609054305
66,21.140207047443862,-13.627468977447785,21.194046836420167,0.5062718603044941
67,21.555501951451525,-13.677289206609954,21.607646790543463,0.519742765510607
68,21.971533689969046,-13.722581381930777,22.021690044538882,0.5349621016650127
69,22.388179394055026,-13.764145140121782,22.43607982151118,0.551661771815124
70,22.805298745324812,-13.802876973697748,22.850710663458358,0.5695251292977708
71,23.222751425393767,-13.839673375173478,23.265489173487335,0.5882018428555088
72,23.64039711587729,-13.875430837063693,23.68035039919832,0.6072621406726579
73,24.058095498390735,-13.91104585188321,24.09523348656295,0.6262648048900555
74,24.475706254549486,-13.947414912146765,24.51007758155286,0.6447686176485522
75,24.893089065968905,-13.985434510369164,24.92482183013965,0.6623323610889725
76,25.31010361426435,-14.026001139065205,25.33940537829495,0.6785148173521279
77,25.726609581051218,-14.070011290749601,25.753767371990367,0.6928747685788692
78,26.142466647944865,-14.118361457937167,26.16784695719752,0.704970996910034
79,26.557534496560677,-14.171948133142665,26.58158327988804,0.7143622844864334
80,26.971702290643872,-14.231480736888258,26.99493022709847,0.7207009494452455
81,27.385021750290058,-14.29663722621168,27.40792296404057,0.724155041665789
82,27.7976003183524,-14.366741982362806,27.820624517304804,0.7250693989213591
83,28.209545487280085,-14.441119071891631,28.233097938279712,0.7237890163352033
84,28.620964749522265,-14.519092561348225,28.645406278353825,0.7206588890304388
85,29.031965597528092,-14.599986517282655,29.057612588915646,0.7160240121303398
86,29.44265552374676,-14.683125006244925,29.469779819935567,0.7102104446364188
87,29.85314202062741,-14.767832094785053,29.881969816515824,0.7033379519738869
88,30.263532580619206,-14.853431849453132,30.29424374462608,0.6953994964573733
89,30.67393469617132,-14.939248336799189,30.706662760338645,0.6863861924334259
90,31.084455859732895,-15.024605623373304,31.1192880197258,0.6762891542485148
91,31.49520356375313,-15.108827775725457,31.532180678859845,0.6650994962491619
92,31.906284948959716,-15.191240718844526,31.94540171795231,0.6528074035624776
93,32.31777358316295,-15.271347771545553,32.358995330756066,0.6393143644024767
94,32.729682178456486,-15.348973804336303,32.77297528316565,0.6243610911367494
95,33.14201702586915,-15.423977615584812,33.18735213054319,0.6076713322028622
96,33.554784416429776,-15.496218003659306,33.60213642825081,0.5889688360382244
97,33.96799064116718,-15.565553766927879,34.017338731650604,0.5679773510802848
98,34.381641991110186,-15.631843703758674,34.432969572237646,0.5444212722823687
99,34.79574475728762,-15.694946612519797,34.8490296885992,0.5182902670109113
100,35.21030523072831,-15.754721291579443,35.26549499603111,0.49024642134108193
101,35.625329702461094,-15.811026539305683,35.6823375358243,0.4610567612335128
102,36.04082446351476,-15.863721154066727,36.0995293492697,0.4314883126487185
103,36.45679580491819,-15.912663934230626,36.51704247765828,0.4023081015472919
104,36.873244654912796,-15.957730644039932,36.93484628088726,0.374274670952633
105,37.29013941043392,-15.998899964749151,37.352893853200875,0.348095105382106
106,37.70743626701725,-16.036189178325337,37.7711321881435,0.3244571889967909
107,38.12509139857156,-16.069615635155053,38.18950826844601,0.3040486717480559
108,38.54306097900557,-16.09919668562503,38.6079690768393,0.2875573035871386
109,38.96130118222803,-16.12494968012189,39.026461596054304,0.2756708344654326
110,39.3797681821477,-16.14689196903228,39.44493774317915,0.2689648064470221
111,39.79841815267331,-16.165040902742835,39.863378822705364,0.26734648844911
112,40.217207267713626,-16.17941383164022,40.281776974103344,0.2704767606411446
113,40.63609170117739,-16.190028106111086,40.700124353915676,0.2780161149716999
114,41.05502892659667,-16.196952132506922,41.11841376849654,0.289599515406973
115,41.47399034628784,-16.200801512279135,41.53664498859232,0.30458832836319605
116,41.89295581883872,-16.2025240532143,41.9548220130851,0.32217781708900944
117,42.31190532176715,-16.20307223528325,42.372948900321916,0.34156090874089406
118,42.73081883259089,-16.20339853845693,42.791029708649845,0.3619305304753175
119,43.14967632882771,-16.204455442706145,43.20906849641594,0.3824796094488385
120,43.568457787995385,-16.207195428001842,43.627069321967255,0.40240107281784643
121,43.98714318761173,-16.212570974314865,44.04503624365089,0.420887847738887
122,44.40571250519449,-16.22153456161614,44.46297331981382,0.4371328613684153
123,44.8241477510096,-16.23495781758608,44.88088419193118,0.4504008186174538
124,45.2424551190743,-16.25275046439081,45.29877527426432,0.4606412280182079
125,45.66065667251651,-16.27419103240951,45.716657189781984,0.46820069523748387
126,46.078774751193436,-16.298547045151977,46.13454069000166,0.47343154409356664
127,46.49683169496229,-16.325086026128144,46.552436526440786,0.47668609840475434
128,46.91484984368025,-16.353075498847765,46.9703554506169,0.47831668198939675
129,47.332851537204554,-16.381782986820742,47.38830821404751,0.47867561866576536
130,47.75085911539239,-16.410476013556863,47.80630556825006,0.4781152322522109
131,48.16889491810093,-16.438422102566044,48.2243582647421,0.4769878465669782
132,48.58698128518743,-16.464888777358073,48.6424770550411,0.47564578542841757
133,49.00514055650906,-16.489143561442802,49.06067269066453,0.4744413726548271
134,49.42339484351143,-16.51046143516156,49.478955808924134,0.47372320364879994
135,49.84175485040423,-16.528489784783588,49.89733134351363,0.4736536708488994
136,50.26021480810787,-16.5434137912398,50.31579599148209,0.4741262693629149
137,50.67876766282962,-16.555460576805892,50.73434580752208,0.4750135236262411
138,51.09740636077668,-16.5648572637576,51.15297684632607,0.4761879580742596
139,51.51612384815628,-16.571830974370638,51.571684335229754,0.47752691501743233
140,51.93491307117564,-16.576608830920776,51.9904601854881,0.47892704701117716
141,52.35376697604199,-16.57941795568374,52.409295477669126,0.4802898438775644
142,52.77267850896254,-16.580485470935205,52.828181292340965,0.48151679543876835
